0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021739,0.0046154,0.0039344,-0.0028571,-0.0018182,0.0041667,-0.0018605,-0.0024561,-0.0015385,0.0030769,0.0036585,-0.00090909,-0.0033333,0,-0.0024138,-0.0010169,-0.0013793,0.00032258,0,0.0036364,0.00016592,0.00028326,-0.00030625,-0.00034337,-0.00013519,0.00046876,0.00042139,-0.00033114,0.00023729,-0.00040646,0.00018159,-0.00010738,-0.00013107,-0.00030654,-0.00017343,0.00036755,0.00037373,-6.1365e-05,0.0003896,-6.4004,-13.462,14.931,-7.8461,5.2554,-13.245,2.1357,19.303,-15.86,8.773,-8.2086,10.353,-16.905,9.0934,-5.5023,3.9368,12.921,0.32898,-3.595,-11.52,13.644,-4.6224,1.4547,-11.811,1.0333,19.92,-16.055,7.3787,-5.0282,9.8813,-17.269,9.1538,-6.082,5.784,8.9776,1.5694,-2.6352,-16.22,-13.063,11.698,-14.36,1.5532,20.539,-18.513,14.486,-14.544,14.111,-23.345,11.814,-5.8186,3.2848,20.779,-1.4925,-4.6875,1.9125,7.6539,-9.3891,1.0914,14.684,-13.328,9.2754,-9.3646,9.9642,-16.556,7.6834,-3.9339,3.2404,14.152,-1.2288,-3.2681,-8.6308,-12.037,0.72049,14.935,-15.1,16.441,-18.758,14.564,-22.843,9.7189,-2.7861,-0.15391,27.099,-5.756,-5.221,-8.8471,2.0368,17.776,-15.12,7.8162,-6.4559,9.502,-16.328,8.6816,-5.6585,4.9888,9.8552,1.5906,-2.871,-28.797,23.51,-19.375,9.8643,-8.3293,11.748,-19.682,11.517,-7.7004,5.7714,12.653,2.3442,-3.8056,6.6373,-19.408,10.885,-9.6016,12.154,-20.978,11.605,-6.9552,5.4968,14.6,0.59214,-3.4838,5.9129,9.1481,-9.0765,9.6218,-16.126,7.3351,-3.228,2.1256,13.925,-1.0055,-3.683,-14.936,-10.989,12.658,-21.17,10.749,-5.8776,4.2343,16.489,-0.57964,-3.7004,0.52744,8.3178,-14.554,8.253,-6.3781,6.1653,5.5534,3.2021,-2.3263,-9.8201,-20.484,10.444,-4.969,2.5561,20.186,-2.3351,-4.2702,-6.4289,7.9508,-4.6577,3.0199,13.138,0.14446,-3.4686,-29.046,-5.5977,3.1216,23.006,-2.9616,-4.51,-7.4524,2.1897,20.443,-3.2751,-4.3968,-16.898,18.009,-1.0384,-3.7832,11.094,-3.5907,-4.7204,15.131,-1.5231,-0.82538,53.253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003617,0.0046154,0.0033333,-0.0011111,0.0033333,-0.00020408,0.00047619,-0.002069,0.0028571,0.0025397,-0.0027711,0.0036364,-0.0011765,0.00076923,-0.0024138,0.0049123,-0.0033333,0.00032258,0,0.0042857,-0.00019971,0.00028326,-0.00022826,0.00038206,0.00039318,-0.00012737,-0.00026225,0.00028803,0.00049971,-9.1909e-05,0.00025306,0.00022884,0.00025392,0.00084831,-0.00017343,0.00030627,-0.00028349,-6.1365e-05,0.0003896,-6.2996,-13.804,16.752,-11.358,8.5509,-14.391,0.9035,18.599,-13.433,8.0761,-8.1249,11.747,-19.711,10.462,-4.8224,2.6034,13.869,0.31872,-4.0974,-10.371,14.881,-7.8005,4.4661,-12.655,0.13638,18.511,-13.242,6.3402,-4.5105,11.126,-19.688,10.105,-5.273,4.3893,9.5644,1.5694,-3.0472,-14.007,-17.204,15.32,-14.924,-0.31001,20.132,-16.187,13.506,-14.257,15.01,-25.483,12.871,-4.6622,1.5871,21.588,-1.6892,-5.429,2.9492,9.5422,-9.6504,0.0025846,13.645,-10.981,7.8692,-8.2814,10.203,-17.276,7.8444,-3.157,2.2992,13.638,-1.0838,-3.5422,-9.9794,-12.797,-1.2438,16.42,-14.867,16.203,-18.883,15.391,-24.854,11.074,-2.124,-1.2468,27.931,-5.7944,-6.0643,-4.9124,1.0193,15.984,-12.005,6.7717,-5.8766,10.689,-18.567,9.4509,-4.8994,3.6234,10.364,1.53,-3.2312,-29.974,21.686,-15.504,8.0003,-7.0805,13.046,-22.345,12.6,-6.8564,4.2911,12.64,2.62,-4.149,3.8383,-16.423,9.831,-9.2935,13.304,-23.798,12.957,-5.857,3.755,15.645,0.48673,-4.1368,5.9396,7.7002,-7.6228,10.408,-17.503,8.1715,-3.34,1.8357,12.6,0.19412,-3.9145,-12.6,-10.654,13.753,-23.357,11.593,-4.7532,2.5624,17.269,-0.80598,-4.3631,0.62391,9.8834,-17.191,9.0954,-5.86,5.0152,6.0189,3.3375,-2.6081,-8.2406,-22.321,11.308,-3.848,0.97711,20.908,-2.4725,-5.0577,-5.9158,8.6988,-3.4034,1.3327,14.92,-0.77562,-4.0615,-30.456,-4.6641,1.6264,23.679,-2.8981,-5.253,-5.0885,0.88287,20.847,-3.2751,-5.0528,-15.81,18.071,-0.93576,-4.3122,10.393,-3.3622,-5.4844,16.3,-1.7101,-0.99647,53.611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,0.0013725,-0.002381,-0.0023077,-0.0047826,-0.0026531,0.0032558,-0.0030508,-0.0030769,-0.0046154,-0.0016049,-0.0032558,0.0044444,-0.0046154,0.002069,0,-0.0033333,0.0019355,0.0026316,0.002963,-0.00019708,-4.2848e-05,-3.0453e-05,-0.00044761,-0.00031776,-0.00032033,9.4259e-05,0.000492,-0.00041483,0.00017692,-0.00017469,-2.8695e-05,-0.00036303,-0.004273,-8.1027e-05,-0.00016957,4.6329e-05,-0.00044079,0.00049126,-8.5729,-11.975,16.038,-7.461,4.3529,-13.415,1.7937,19.182,-14.844,8.7924,-7.9289,6.7044,-16.378,10.467,-4.2443,3.0522,14.169,-2.9862,-1.2511,-12.385,14.198,-2.9292,-0.93851,-13.015,1.1884,21.176,-16.024,6.6701,-3.3916,6.4138,-16.791,10.725,-5.0547,5.2072,8.4494,-0.57063,-0.062602,-12.841,-11.622,8.6145,-14.104,1.2231,20.693,-16.942,13.053,-12.597,8.305,-20.83,12.804,-4.6686,2.8666,20.528,-4.9869,-1.6666,6.2546,3.9266,-9.2005,0.95061,14.997,-12.16,7.4811,-6.5999,5.0304,-13.96,8.1475,-3.2952,3.2014,12.479,-3.2421,-0.5496,-7.8708,-11.168,0.2701,15.006,-13.057,14.126,-15.738,8.3239,-19.466,10.323,-2.3777,0.25094,25.477,-8.4645,-2.4575,-10.662,1.8974,17.625,-14.148,7.4625,-5.5885,5.5307,-15.073,9.7113,-4.5504,4.132,10.436,-1.3658,-0.33696,-29.235,23.746,-18.391,8.9789,-6.6692,7.133,-18.401,12.899,-6.2131,4.9236,12.322,-0.80264,-0.73988,6.4513,-18.286,9.9995,-8.1697,7.494,-19.758,13.038,-5.3872,4.5416,14.663,-2.7216,-0.53354,7.0809,8.3285,-7.7116,5.6999,-14.45,8.0437,-2.6579,1.9403,13.756,-3.3363,-1.4891,-14.217,-8.5634,7.5561,-19.059,11.766,-4.7891,3.8248,15.168,-3.137,-0.75508,0.97532,4.8319,-13.441,9.186,-5.1536,5.1983,5.7099,0.60486,0.23575,-11.753,-17.932,11.278,-4.0075,2.3435,18.974,-5.1329,-1.4331,-12.526,9.3347,-3.9733,2.6847,14.565,-3.2195,-1.1679,-27.754,-4.6853,2.9014,22.838,-6.3686,-1.3255,-5.9035,1.9749,20.218,-6.267,-1.6679,-15.661,18.228,-4.5459,-0.93937,10.828,-6.5598,-1.9719,13,0.9239,-3.5344,55.927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022449,0.0031373,-0.0041379,0,0.0045455,-0.00083333,-0.00047619,-0.0027586,0.0046154,-0.0043284,0.0019512,0.0016667,0.0025,0.0033333,0.0035484,0.0006383,-0.00071429,-0.00074074,-0.0019048,-0.0037037,0.00011855,-0.00046162,-8.8086e-05,0.00020687,-0.0001614,-6.382e-05,0.00033308,-0.00022623,-5.7139e-05,-0.0003363,-0.00028106,0.00032738,-0.00047152,-0.00015338,-0.0001742,-0.00020681,6.5477e-06,0.00028124,0.00035244,3.8478,-10.71,10.886,-6.062,4.5573,-11.534,3.1008,19.024,-15.139,5.4197,-6.7906,8.3085,-6.7552,0.18277,-3.3859,-0.78976,10.285,0.40307,-2.0981,-7.5518,8.7223,-1.7518,-0.30414,-11.822,2.4288,23.271,-18.328,4.3176,-3.081,7.2816,-7.6922,1.0592,-4.2821,1.3003,6.0481,2.298,-0.62529,-12.45,-13.78,12.786,-12.521,2.555,19.125,-16.128,10.894,-14.832,12.484,-9.641,-0.42076,-2.5598,-3.3652,19.776,-2.7807,-3.7285,6.2887,5.2375,-9.0282,2.6255,16.334,-13.915,5.9726,-7.5003,8.7862,-7.4387,-0.37615,-2.9515,0.001413,9.765,0.23825,-1.6396,-5.6884,-10.276,1.548,13.18,-11.481,11.74,-17.766,13.561,-9.5957,-1.8158,-0.73261,-4.6095,23.636,-5.7595,-4.7829,-4.0125,3.3646,18.992,-15.822,5.4925,-6.3872,8.0493,-6.8478,0.11779,-3.6893,0.11842,8.3582,1.6341,-1.4957,-22.929,26.418,-21.058,6.16,-6.716,9.2276,-7.8035,1.2104,-5.4009,-0.36741,10.134,2.6395,-1.9703,15.567,-20.244,7.8127,-8.1422,10.142,-9.8036,1.1489,-4.1192,-0.80364,12.95,0.25963,-2.0133,14.042,7.1609,-10.798,9.0499,-6.794,-1.3122,-0.81277,-2.3967,14.654,-2.8377,-3.373,-12.188,-9.0604,10.481,-9.6526,0.64849,-3.6247,-0.75624,12.805,-0.22322,-1.9963,1.5953,6.7714,-6.0243,0.66699,-4.6772,1.3234,4.7621,3.264,-0.82476,-7.3976,-8.0901,-0.68697,-2.4585,-2.9845,17.971,-2.6363,-3.4874,5.4812,-0.61741,-2.8081,-1.998,11.147,0.59285,-2.4218,-13.872,-2.858,-1.401,15.5,-1.8375,-2.588,-9.5053,-2.205,17.115,-2.8284,-3.2086,-13.405,13.996,-0.54629,-2.5031,5.1931,-2.9543,-3.9678,13.194,0.27537,-1.1053,60.907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00042553,-0.00084507,0.005,0.0036364,0.0023256,0.0011111,0.0010526,0,0,0.002973,-0.0018182,0.0033333,0,0.0033333,-0.002963,-0.0022222,-0.0028571,0.00090909,0.00019608,-0.00023012,-0.00012638,2.8087e-05,0.00022886,-0.00036655,0.00026466,0.00037763,-0.00045583,0.00030588,-6.9752e-05,0.00047965,6.1254e-05,0.00018824,0.00033694,-0.00047843,-0.00037198,5.7193e-05,-2.6411e-05,1.4098e-05,10.581,-8.6736,6.1184,-1.6041,1.3713,-5.6601,-2.6884,11.249,-6.1502,6.5552,-12.855,23.613,-15.304,0.93434,-0.048355,-4.5661,11.874,-7.4971,-0.04041,-6.465,6.1274,-0.42469,-0.24601,-4.9371,-4.6712,13.293,-7.1474,6.7476,-12.36,24.925,-17.402,2.3689,-0.22425,-5.6675,12.426,-7.6411,0.85522,-14.493,-5.37,9.3627,-5.4177,-3.2078,7.1658,-3.8977,12.461,-21.941,28.9,-17.684,-1.7143,1.1062,-4.3715,20.178,-12.783,-1.2985,0.80471,8.3477,-4.3875,-3.1212,5.8918,-2.9197,10.93,-19.384,25.281,-15.708,-1.4388,1.0387,-3.8131,17.999,-11.344,-1.2837,1.1868,-5.0412,-2.2877,0.65188,0.57368,14.214,-25.39,27.506,-15.7,-4.6343,2.4981,-2.7517,23.807,-15.556,-3.4019,0.90748,-3.0856,12.599,-7.3653,7.5155,-14.027,25.034,-16.215,1.2158,-0.30478,-4.9535,12.224,-7.5504,0.68433,-15.28,14.447,-8.6833,7.2366,-14.403,27.744,-17.184,1.1814,-0.78373,-5.1557,12.224,-7.4961,0.25199,1.5985,-8.7382,8.1536,-15.163,30.167,-20.623,2.7841,-0.26547,-7.3191,15.203,-8.8846,0.86218,6.3527,11.989,-21.105,26.037,-16.264,-2.1036,1.9155,-4.0559,20.705,-13.122,-2.3428,1.2747,-16.393,27.821,-18.61,0.96245,0.1701,-5.0954,15.025,-9.5467,0.45337,0.70369,23.364,-16.194,3.0027,-1.2103,-4.81,7.7652,-4.8606,1.4139,-0.0076632,-18.406,-1.3921,1.0136,-5.4422,20.9,-12.999,-1.6002,26.283,-2.3107,0.93446,-2.4572,12.455,-7.6105,-1.7223,-16.932,0.60123,-4.8309,16.573,-10.533,-0.0016289,-2.8377,-3.3408,20.212,-13.205,-2.4242,-3.8744,17.689,-11.365,-1.5411,8.4906,-11.442,-0.8133,13.66,2.9267,-10.724,68.277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011111,0.0011111,0.001875,0,0.00090909,0,0,-0.004918,0,-0.0022222,-0.0017284,0.0012821,0,0.0046154,0,0,0.0010448,0.00068966,0.0047619,0,0.00046556,-0.00028958,0.00039709,0.00045885,0.00044898,-0.00029159,-5.197e-05,-4.6661e-05,0.00042769,-0.0004322,-6.7153e-05,-0.00028597,0.00041952,-0.00028795,-0.0002474,-1.5069e-06,-0.00020795,-0.00045971,-2.6935e-05,4.0484,-12.075,8.316,-4.8902,4.1109,-2.4427,-4.8242,12.698,-10.03,8.3935,-14.987,11.573,-5.2798,1.9548,-1.4354,0.53481,11.516,-3.1348,-1.986,-7.8179,5.0777,0.46745,-1.4721,-2.6704,-4.7541,17.651,-14.234,6.7633,-11.243,11.223,-6.4353,3.7191,-3.4388,3.1825,5.9016,-0.5681,-0.79505,-15.491,-10.16,9.8853,-0.55555,-7.1423,10.97,-9.6591,13.15,-21.313,15.27,-8.4228,1.717,-0.45248,-0.30894,18.252,-5.9125,-2.5125,1.1295,3.2199,-1.1124,-5.3866,13.751,-11.656,8.9565,-14.686,12.091,-6.7882,2.4143,-1.915,1.6361,10.259,-2.448,-1.295,-6.4052,0.79458,-7.2282,4.8056,-5.0912,14.015,-22.347,15.36,-9.2781,0.1238,1.592,-2.0356,22.16,-8.3694,-3.2115,-1.6835,-4.8285,15.65,-13.131,8.453,-14.237,12.031,-6.179,2.8209,-2.6455,2.0143,8.8674,-1.4782,-1.1108,-14.371,19.64,-15.761,6.9685,-13.106,11.473,-4.2266,3.4583,-4.0721,2.6103,6.5653,0.30103,-1.0263,0.83774,-15.841,9.8908,-17.258,13.755,-6.4306,3.7605,-3.2428,2.6267,10.692,-2.2016,-1.2986,5.0298,11.994,-18.103,13.203,-8.9558,0.62174,1.4264,-1.6039,18.244,-6.7507,-3.1559,-9.1892,-17.037,14.171,-8.2751,3.3488,-2.3403,1.7202,12.057,-3.0398,-1.4347,-4.0663,10.226,-4.5295,3.1657,-3.7484,2.7291,4.9364,0.48601,-0.80272,-18.603,-6.5122,2.1185,-1.531,0.66375,16.049,-4.7527,-2.0569,4.1668,1.5563,-2.0197,0.73994,10.955,-2.0938,-1.6239,-13.819,-1.5555,1.3505,14.562,-4.707,-1.7997,-6.6387,-0.16319,16.775,-5.8816,-2.5022,-8.9695,12.768,-3.4219,-1.5246,8.3321,-5.1915,-2.441,11.06,0.32149,-3.1255,60.853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,0.003913,-0.0022222,-0.0036364,0.0033333,0.0039024,0.002459,0.0028571,-0.003125,-0.0031325,-0.0014286,0,0.0033333,0.002069,0.00040816,0.0046154,0.00076923,0.00047619,-0.00083333,-0.00011557,-0.00013327,1.4057e-06,0.00015089,-0.00025429,-0.00035957,-0.00030156,-0.00044392,0.00048052,-0.00035548,0.00017877,-0.00020625,0.00046474,-0.00038141,-1.0027e-05,-0.00028575,-4.0641e-05,0.00046909,-0.00042729,6.3233,-13.737,9.241,-7.3414,1.6411,-4.3375,1.1708,1.8815,0.24547,5.5179,-7.6058,6.5368,-3.1811,0.65417,-6.2878,3.0951,9.9443,-6.1778,3.9948,-3.2586,6.8503,-2.7532,-3.5632,-3.3964,0.24519,6.208,-3.6272,4.4298,-4.6529,6.2772,-4.232,2.541,-8.1062,5.6124,5.0895,-4.108,4.4984,-14.514,-12.744,6.94,-4.9506,0.3924,-0.65603,2.4736,8.7332,-11.612,7.6384,-3.4419,-0.54089,-6.2279,2.0316,16.338,-9.5487,5.1201,1.4325,2.4765,-3.2276,0.321,1.8954,-0.19388,5.6892,-7.7423,6.2363,-3.5436,0.45596,-5.7317,3.4149,9.6866,-6.1917,4.4257,-10.447,-5.0936,-0.187,-5.7329,6.8212,9.4596,-13.957,7.8476,-3.1388,-3.7015,-2.1921,-1.3508,22.28,-12.75,4.249,-10.451,2.1237,5.7978,-3.5327,5.6371,-7.1344,6.6926,-2.7591,2.2196,-9.6814,6.379,5.5272,-3.675,5.234,-15.614,5.3095,-2.7478,5.9078,-7.7158,7.3726,-2.4196,1.9821,-10.459,6.2844,7.1914,-4.2025,4.8927,-6.4903,-1.6627,7.2352,-8.1992,7.6205,-4.8988,2.5935,-9.2173,4.9267,11.079,-7.2972,5.6651,-5.8613,9.1916,-12.524,8.1225,-4.5537,-1.3135,-3.9489,-0.53185,20.546,-11.816,4.2649,-1.7715,-8.461,7.9272,-4.3126,1.2794,-8.6085,5.1922,9.7459,-6.3992,5.5105,-2.9656,6.6531,-3.2258,2.011,-8.844,6.1219,4.8945,-3.474,4.5839,-11.369,-2.9004,-0.28229,-6.997,3.5629,12.499,-7.5202,4.9175,0.58192,0.49454,-6.4792,2.8026,10.905,-5.8713,4.1776,-8.8343,-7.095,3.228,12.671,-8.0035,5.3017,-12.179,1.1927,16.457,-9.9199,4.1724,-15.533,10.828,-6.8438,5.7359,9.487,-10.859,4.5913,5.0354,4.9691,-6.0652,63.085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00040816,-0.0023077,-0.0048387,0.003871,0.00086957,-0.0046809,0.0026316,-0.0038596,0,-0.00084746,-0.0028571,0.0044444,0,0,0.002963,-0.00083333,0.0038462,-0.0034483,-0.0033333,-0.0013115,0.00042005,0.00020482,-0.00035531,-0.000313,-0.0003528,-0.00036301,0.00013935,0.00012936,-0.00017606,-0.00039211,-9.2727e-05,0.00024929,0.0004108,-0.00040751,0.00010044,-0.00010208,0.00021685,0.00046008,-0.00019966,1.0491,-8.099,10.182,-5.2216,0.10248,-7.9944,1.1749,16.391,-15.59,10.072,-14.64,15.098,-8.8386,2.0625,-3.1506,2.3968,9.1161,-2.4424,-0.30641,-7.3723,9.5483,-2.5506,-4.407,-7.603,0.9464,20.718,-20.171,9.428,-11.071,14.31,-10.269,4.1123,-5.0191,4.2786,5.1928,0.46079,0.63033,-9.882,-10.049,5.878,-7.1652,0.43746,13.837,-14.348,14.319,-21.551,20.861,-13.11,1.2552,-2.0422,1.4328,15.943,-6.9401,-0.32136,4.9794,2.9654,-5.6891,0.6548,11.357,-11.726,10.044,-14.714,15.764,-10.593,1.0822,-1.9478,2.1261,10.238,-4.4302,0.41152,-6.9105,-6.0393,-0.3553,7.4361,-8.246,14.765,-24.009,22.256,-13.941,-0.6605,0.31315,-0.14294,20.13,-10.947,-0.84169,-8.8893,1.513,18.147,-18.243,10.593,-13.853,15.68,-10.397,3.1131,-4.3748,3.5326,7.4313,-0.99305,0.6582,-20.216,21.947,-21.622,11.231,-14.673,16.602,-9.8208,3.5494,-5.585,4.0839,7.2569,0.23827,0.28925,8.8191,-20.708,12.307,-16.638,17.619,-11.242,3.3686,-4.2635,3.4494,9.8907,-2.0802,0.19534,7.3069,11.111,-18.383,17.946,-11.693,-0.7978,0.45149,0.18883,15.725,-8.7646,-1.106,-12.153,-16.506,18.38,-12.384,3.3503,-4.469,3.7124,9.8297,-2.4066,0.63443,-1.3149,12.768,-8.8405,3.7146,-5.4403,4.5291,3.0385,1.7314,0.81956,-13.639,-13.077,1.4582,-2.3175,1.5401,16.954,-7.2584,-0.42162,9.4448,1.8952,-3.0776,2.0464,7.1367,-0.40987,0.13612,-18.522,-3.1373,2.8925,12.579,-4.836,0.3311,-8.2707,1.3974,15.628,-7.4493,-0.40994,-9.8181,11.353,-3.7155,0.35788,8.2491,-6.2579,-0.31367,10.592,1.6936,-5.2916,61.752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016667,0,0,0.0033333,0.00090909,-0.00083333,0.002093,-0.0042857,0.0038462,0.0011765,0.0012644,0.00095238,-0.0014286,0.0033333,0,0.0033333,0.0031148,-0.0028571,-0.00095238,0.00090909,-0.00017431,-8.3749e-05,0.0002065,-0.00025359,0.00035677,0.00015915,-3.896e-05,9.1958e-05,9.2674e-05,0.00035945,-0.00014706,-0.00042436,0.00047382,0.00023524,0.00037248,0.00048732,0.00018058,0.00021357,-0.00015759,-2.5649,-8.5988,9.7521,-5.7615,5.241,-8.4346,-1.1585,17.299,-13.916,8.4423,-9.6023,11.949,-12.017,2.6711,-1.5648,0.66905,9.6379,-1.4439,0.12691,-14.431,7.3168,-0.6958,1.6024,-10.598,-2.3649,22.148,-17.093,8.1762,-7.2535,12.343,-13.704,4.4287,-2.6342,2.4247,5.3867,0.78773,1.1812,-11.803,-13.128,10.898,-6.9378,-2.3184,18.407,-16.825,14.04,-15.697,16.593,-17.405,2.578,-0.58083,-0.62644,18.041,-4.5596,0.08068,1.7971,4.0745,-7.6287,-1.4645,17.142,-14.363,8.5369,-8.7096,11.527,-12.642,3.0478,-1.9809,2.1473,6.7345,-0.016946,0.95068,-9.6432,-4.1461,-2.3303,13.873,-13.823,14.129,-17.062,16.368,-16.965,0.74011,0.87271,-1.552,21.557,-7.1405,-0.63065,-5.3275,-1.2788,16.648,-14.486,9.9964,-10.675,12.757,-13.426,2.802,-1.6559,0.99794,10.21,-1.3179,0.43271,-24.061,23.062,-18.341,9.2957,-9.1588,13.374,-13.647,4.6661,-3.5603,2.0981,6.6605,1.4498,1.1042,5.2371,-19.513,10.538,-10.376,14.733,-16.057,4.8653,-2.2639,1.5576,9.3508,-0.44951,1.2284,7.4448,8.865,-9.5611,11.224,-12.217,1.8537,-0.81328,0.62582,9.9935,-1.865,-0.052822,-14.239,-11.231,14.915,-16.336,3.9712,-2.1528,1.5321,10.74,-1.351,0.9528,-0.51415,10.994,-11.754,3.9481,-3.1387,2.5356,4.05,1.585,0.90914,-7.9749,-14.858,2.8884,-1.2064,0.12936,13.839,-2.7865,0.53948,2.345,2.2465,-1.6163,0.46398,7.6145,0.1568,0.66272,-23.544,-1.0334,0.81981,13.836,-3.2022,0.68042,-9.0564,-0.062536,16.129,-4.6762,-0.050556,-11.998,12.286,-2.1854,0.485,5.2684,-4.0831,-0.01426,7.4457,1.8783,-1.4924,58.476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016667,0.005,-0.0018182,0.0033333,-0.0014286,-0.00090909,0.0033333,0,0,0.0027778,0.002381,0.0031579,-0.0028571,-0.0043478,-0.00034483,0,-0.0011111,-0.0030769,-0.0045455,-0.005,1.1978e-05,0.00039229,-0.00037012,0.00031154,-0.00028141,0.0003444,-5.5821e-05,-4.9789e-08,-1.0633e-06,-0.00037833,0.00033492,-0.00022159,-8.6417e-06,0.00031987,0.00013493,0.00031914,-5.7127e-05,-0.00046734,-0.00049007,10.761,-8.6003,11.601,-5.2508,2.4373,-8.0884,0.51481,12.18,-8.3888,2.9257,-13.564,19.146,-7.5612,4.4071,-6.9253,0.58124,1.2065,-4.0231,3.3552,-1.6977,10.637,-3.8308,1.0947,-7.2524,-0.4147,12.811,-9.3944,2.8302,-12.072,19.437,-8.3847,4.7041,-7.33,1.1279,0.67029,-3.897,3.6655,-7.5988,-16.975,14.206,-4.8608,-2.965,7.4694,-0.0007699,5.6416,-25.709,19.318,-5.1746,3.9138,-2.0393,-4.4015,12.633,-11.711,1.0788,13.562,7.0832,-5.4728,0.35683,7.5491,-4.341,4.1536,-15.523,15.532,-5.2539,2.8566,-3.5374,-2.2222,5.3653,-5.7319,1.9865,-4.7914,-2.9352,-3.4497,3.5385,4.1128,5.9859,-26.894,15.921,-3.1616,2.2832,1.1043,-6.2099,16.381,-13.592,-0.25742,8.5127,-1.0731,9.1305,-4.5055,3.7222,-17.03,17.101,-5.6512,3.6207,-4.0658,-1.4862,5.7482,-6.8304,2.159,-8.9342,12.529,-8.4933,3.6416,-15.884,20.769,-7.6884,4.7665,-7.445,-0.07004,1.7989,-4.3456,3.5994,6.0928,-5.6113,4.2271,-19.167,21.645,-8.297,5.1608,-5.8683,-0.72105,5.8345,-7.8306,2.6605,14.419,4.6165,-20.409,15.442,-4.6586,2.6875,-0.85964,-3.7491,11.197,-9.9926,0.094021,1.2022,-14.71,20.007,-8.102,4.4466,-6.5742,0.068016,2.0902,-4.6702,3.3975,-5.467,19.231,-8.0475,4.7713,-7.5787,1.1327,0.40522,-3.5063,3.6489,-12.574,-7.3435,5.5595,-4.6677,-2.633,9.6708,-10.783,2.4604,19.142,2.4535,-0.47312,-4.1594,11.584,-10.157,0.19301,-1.3378,-3.2495,-2.6639,8.9923,-9.3822,1.7517,5.6041,-3.4663,10.383,-9.8333,0.88376,-4.4972,4.5535,-6.4635,2.9211,4.9988,-9.0474,1.6673,3.3702,4.7025,-8.7126,74.43
