46,52,61,28,22,48,43,57,13,65,82,44,18,25,29,59,58,31,20,55,401.15,315.13,462.16,451.11,573.32,394.85,383.56,393.02,475.54,393.12,340.85,513.66,560.67,472.72,482.83,434.34,527.76,404.29,431.35,455.96,68.059,62.89,93.156,62.11,86.477,64.279,91.742,87.326,51.123,80.195,63.239,80.435,59.408,98.704,76.838,86.194,80.712,56.155,51.359,63.631,77.093,62.162,70.008,64.753,77.998,75.862,56.559,72.419,63.646,71.855,61.502,78.407,69.314,74.816,70.879,57.958,57.629,61.224,72.744,59.1,63.722,62.267,74.078,73.045,53.125,69.18,61.801,66.829,56.948,74.217,65.063,71.145,65.361,56.383,54.814,57.449,73.669,86.732,75.034,89.394,87.841,67.302,85.815,71.329,85.873,71.762,95.107,83.293,89.112,85.827,65.048,66.54,71.228,69.316,61.662,71.051,69.96,55.276,68.604,59.329,68.694,58.73,75.286,67.603,71.537,68.297,54.145,55.374,58.642,67.273,79.31,78.59,63.655,78.755,62.314,81.072,66.508,89.351,79.632,82.418,82.572,55.473,61.229,66.45,75.297,73.26,55.484,70.604,62.788,69.244,59.742,76.07,67.388,73.047,68.058,58.203,56.612,59.483,88.28,64.77,84.145,74.281,82.61,70.862,90.544,79.027,86.727,80.956,68.303,65.959,69.765,63.128,82.536,71.651,81.253,69.099,90.077,78.472,85.427,79.93,65.33,64.738,68.222,62.309,53.161,62.237,52.615,68.741,61.406,64.634,62.508,48.583,49.589,53.272,68.208,79.197,66.539,87.709,76.96,82.838,78.604,62.115,62.695,66.395,65.868,57.55,72.104,63.851,70.229,64.064,58.511,55.309,57.635,67.455,87.939,77.495,82.464,79.908,59.722,62.057,66.327,72.756,64.805,69.463,66.443,53.305,53.161,56.63,85.676,91.274,88.152,65.146,68.108,72.618,80.07,77.88,57.437,60.712,65.109,82.007,63.998,65.036,68.819,57.725,61.316,66.036,50.905,52.428,53.253,0
47,52,60,27,21,49,42,58,14,63,83,44,17,26,29,57,60,31,20,56,402.11,315.13,463.98,448.89,563.33,388.49,379.19,406.14,458.14,394.68,339.81,515.86,580.06,471.23,482.83,432.96,523.47,404.29,431.35,458.21,69.733,62.89,93.169,60.066,90.481,62.089,91.25,89.263,53.785,78.729,63.955,80.198,57.701,101.02,76.838,84.307,81.551,56.155,51.359,64.501,78.305,61.553,72.911,64.36,78.751,77.848,59.249,72.682,64.606,72.731,60.984,80.695,70.233,75.055,72.452,58.583,58.264,62.361,72.732,57.851,65.652,61.186,73.841,73.705,55.194,68.436,62.096,66.606,55.48,75.168,65.063,70.336,65.947,56.383,54.814,57.861,71.868,89.072,73.752,88.676,88.986,68.854,85.041,71.535,85.792,70.782,96.265,83.394,88.056,86.469,64.881,66.57,71.999,69.05,59.508,69.158,69.155,55.51,66.491,58.622,66.903,56.7,73.976,66.132,69.289,66.99,53.352,54.436,57.978,67.957,80.754,81.998,65.578,80.445,64.242,83.125,67.734,92.588,81.514,83.638,84.885,56.954,62.748,68.812,73.724,72.705,56.721,68.726,61.954,67.831,57.142,75.709,66.258,71.157,67.534,57.17,55.64,58.871,88.845,67.159,82.663,74.663,81.743,68.697,91.042,78.442,85.298,81.007,68.367,65.747,69.896,66.058,82.481,72.65,81.943,68.639,92.437,79.48,85.337,81.582,65.937,65.45,69.587,63.647,55.947,63.57,53.162,70.665,62.493,65.833,63.997,51.397,51.203,55.118,67.718,78.372,64.619,87.976,76.383,81.136,78.574,61.305,62.111,66.474,65.85,55.967,73.158,64.063,69.923,64.908,58.889,55.551,58.159,66.4,88.721,77.413,81.261,80.284,59.376,61.849,66.907,72.823,64.124,67.527,66.194,51.274,52.05,56.112,86.568,91.232,89.606,65.927,68.825,74.078,79.167,78.284,57.437,60.712,65.765,81.575,63.504,64.44,68.752,58.359,61.721,67.205,50.905,52.615,53.611,0
48,51,63,26,23,49,43,59,13,65,81,43,18,26,29,60,60,31,19,54,414.94,297.43,469.05,439.81,550.57,403.37,384.02,399.02,477.08,391.62,343.73,518.98,555.44,471.62,483.86,444.9,525.52,405.74,454.05,462.96,68.965,67.796,92.463,60.459,80.428,64.292,92.369,88.173,51.429,78.333,63.229,76.938,65.298,102.14,77.472,84.821,79.994,56.32,56.367,66.184,78.159,62.121,69.582,65.229,78.644,76.85,57.668,72.512,63.72,71.649,64.945,81.323,70.856,75.1,72.048,57.879,60.865,62.116,74.501,60.303,63.232,64.171,77.186,75.998,54.822,70.846,64.176,67.568,61.154,77.945,67.22,72.275,67.068,58.619,59.19,59.253,72.094,83.716,75.101,89.205,87.982,67.289,84.231,71.178,83.775,75.47,96.3,83.496,88.165,85.298,64.77,69.757,71.424,65.169,61.242,70.442,69.491,54.494,66.654,59.173,65.773,60.743,74.703,66.556,69.851,66.65,54.171,57.413,57.963,65.834,77.002,76.732,61.726,74.783,60.657,76.395,68.071,87.537,77.214,79.592,79.341,53.864,62.329,64.787,75.449,73.552,55.927,70.075,62.613,68.202,62.671,77.744,68.033,72.583,68.451,58.015,59.381,59.718,88.953,65.207,83.598,74.619,81.288,74.155,92.556,79.657,85.87,80.946,68.624,69.427,70.167,63.716,82.002,72.003,80.173,72.679,92.437,79.399,84.786,80.244,65.581,68.303,68.837,61.756,53.428,61.14,55.44,69.89,61.846,64.504,62.564,48.808,52.144,53.633,67.85,76.413,68.857,87.916,76.15,80.939,77.114,61.946,65.083,65.838,64.863,60.031,73.472,64.286,69.44,64.242,58.532,57.927,57.691,69.444,87.376,76.098,80.106,77.762,58.788,63.921,65.354,77.88,68.545,72.518,69.833,55.268,58.487,59.655,87.409,92.094,89.193,66.355,72.724,74.05,79.953,77.978,57.76,64.027,65.695,81.356,63.128,67.674,68.613,57.785,64.345,66.317,53.317,52.393,55.927,0
49,51,58,30,22,48,42,58,13,67,82,48,16,27,31,47,56,27,21,54,383.61,301.84,499.28,407.8,567.95,392.73,375.81,388.52,507.38,379.87,357.12,511.04,544.06,399.33,466.19,422.51,518.59,375.26,442.24,480.8,60.547,63.34,90.198,62.621,85.843,64.788,91.281,83.976,49.253,74.725,63.297,79.99,61.82,76.062,76.491,81.606,86.274,66.234,59.902,60.205,70.915,60.029,66.091,61.534,73.068,69.967,50.943,66.082,60.662,67.453,59.144,65.899,65.716,69.102,69.892,59.607,59.204,61.302,68.854,60.132,61.884,62.188,74.01,71.581,48.31,66.638,62.32,65.401,58.119,65.811,64.752,69.034,67.734,61.686,59.388,60.013,72.463,86.243,73.457,85.978,83.423,64.298,80.426,69.532,84.364,71.88,81.521,81.942,84.502,87.867,68.091,70.872,74.601,68.312,63.075,72.103,69.477,53.143,67.058,61.085,68.585,59.799,67.238,67.614,70.566,70.565,60.8,60.562,62.202,67.89,78.166,76.618,63.438,74.919,63.179,80.945,67.384,76.98,78.796,79.529,84.139,60.503,66.263,71.046,75.058,71.693,52.701,68.523,63.03,69.417,61.368,68.216,68.098,71.787,71.669,63.311,61.677,63.173,86.102,59.684,80.742,74.582,81.298,72.07,79.873,78.663,84.064,84.431,74.297,71.658,73.628,58.061,78.305,70.492,78.634,68.492,78.296,77.147,81.266,82.07,69.12,68.86,70.873,56.831,49.67,60.468,51.418,58.212,59.524,60.337,62.734,48.08,50.918,54.291,66.479,75.539,65.058,74.711,74.063,77.688,78.444,65.639,65.862,67.858,66.263,59.492,65.516,64.849,69.526,68.203,63.441,60.177,61.002,68.4,76.49,77.177,79.636,82.62,64.649,67.285,70.772,65.291,65.908,68.716,70.714,59.567,58.974,61.396,75.268,78.126,79.527,64.027,65.864,68.452,77.957,80.162,63.047,65.875,69.084,82.489,68.493,69.039,71.542,66.349,69.303,73.271,60.077,59.802,60.907,0
50,47,71,32,22,43,36,57,10,75,74,44,15,25,30,54,63,28,22,51,374.84,322.66,480.86,481.62,572.36,396.3,387.61,353.42,474.8,377.48,330.97,478.82,611.53,423.44,511.03,494.54,462.78,398.36,421.09,474.49,58.809,62.382,86.109,71.667,84.762,67.917,81.355,88.269,69.882,76.034,61.729,93.267,45.476,72.628,74.987,71.895,81.217,58.619,69.263,59.745,68.419,62.301,63.905,62.534,68.194,70.882,59.633,65.783,59.228,72.083,48.47,63.774,62.84,62.888,67.454,55.58,63.077,63.117,69.582,63.455,63.88,64.126,69.063,73.734,60.441,67.588,60.84,73.2,48.275,65.677,63.308,63.532,69.2,56.774,64.415,63.56,78.053,83.423,74.06,79.478,82.686,75.52,79.418,66.957,88.898,59.998,77.682,79.396,78.29,82.661,62.483,75.266,76.565,75.76,67.412,71.8,74.921,69.029,71.949,61.019,80.403,55.122,70.83,72.269,71.23,75.043,57.044,68.388,69.672,68.485,73.526,75.814,75.162,74.588,60.374,85.764,58.258,73.958,78.592,76.094,78.846,55.039,70.595,73.997,73.09,76.176,63.577,70.942,63.426,77.453,52.419,68.634,67.418,67.723,72.677,60.453,68.003,67.319,82.599,68.152,76.835,69.598,84.001,56.257,73.441,72.26,73.044,78.2,65.976,73.472,73.22,71.622,80.36,72.206,87.369,57.202,77.825,75.041,75.306,82.625,67.422,76.307,75.445,69.092,57.103,78.208,52.171,68.435,70.539,68.624,72.68,51.975,65.097,67.44,66.165,82.558,54.737,73.347,72.385,72.215,77.31,62.285,71.832,71.379,70.675,47.311,63.505,60.502,61.712,66.522,58.757,63.618,62.204,62.212,80.618,82.01,80.996,86.438,65.538,78.537,80.137,53.854,56.165,55.231,57.688,45.233,52.843,54.565,71.497,70.896,75.727,59.154,69.687,69.689,72.527,75.868,55.656,68.861,71.285,75.159,57.47,68.835,70.376,61.885,73.327,74.14,60.48,57.553,68.277,0
45,54,64,28,22,50,39,61,13,63,81,39,18,26,27,52,67,29,21,56,420.71,318.61,500.17,421.5,574.09,394.04,366,403.3,537,397.78,355.94,484.05,531,417.38,491,433.5,502.79,380.62,445.9,455.25,60.375,62.019,88.595,68.616,86.546,69.869,76.514,86.799,63.327,79.85,63.334,95.403,69.717,81.629,77.391,79.137,78.12,61.164,60.333,58.889,70.964,62.648,67.538,63.427,65.87,70.694,57.996,68.026,59.632,74.619,63.046,68.326,66.371,67.806,67.271,55.755,58.89,60.876,68.694,63.616,63.149,64.621,67.291,72.045,54.394,68.628,61.865,73.108,61.885,68.32,64.601,68.04,64.858,58.956,59.524,60.319,75.81,85.97,76.085,76.641,83.783,72.813,82.472,69.322,90.635,75.365,83.788,82.071,82.523,82.832,64.58,70.492,73.004,71.874,68.654,69.766,75.153,61.402,73.058,64.102,78.788,66.697,73.485,71.071,72.986,71.35,61.091,63.539,64.834,71.239,70.444,77.672,72.866,77.957,63.942,86.289,70.929,80.207,80.083,78.491,80.527,58.367,66.736,69.948,71.631,76.459,60.809,73.94,65.487,79.724,67.693,73.872,71.051,73.696,71.682,62.815,64.293,65.404,79.775,60.135,75.896,68.928,82.034,70.561,74.788,71.33,75.402,72.792,66.227,65.926,66.952,66.114,81.955,72.064,89.322,75.567,81.998,78.237,81.48,78.853,68.161,70.363,71.662,66.632,54.638,72.741,59.538,68.494,67.872,66.446,68.05,49.806,56.557,59.713,68.902,85.939,71.768,80.043,76.694,79.034,77.314,65.257,68.297,69.732,73.798,63.572,68.101,64.935,68.683,65.954,61.018,60.532,61.335,79.938,86.45,84.331,85.862,85.198,69.149,73.902,75.959,71.792,70.236,72.256,71.516,60.561,62.655,64.279,78.098,79.653,78.302,63.74,68.447,70.247,76.886,77.049,60.274,66.156,68.658,77.628,64.86,68.282,69.807,61.475,66.667,69.108,58.048,57.727,60.853,0
52,48,69,27,22,45,41,61,14,64,83,42,15,24,29,49,52,26,21,48,405.5,306.69,472.17,421.78,559.64,368.33,394.24,381.85,540.64,375.3,364.22,456.93,526.2,428.33,482.86,395.02,491.13,394.73,419.19,442.98,57.125,52.438,81.891,60.16,84.55,73.306,83.78,80.521,79.995,75.106,62.911,79.052,66.95,72.387,72.993,85.313,79.594,63.049,68.673,53.14,66.877,57.636,64.977,63.336,67.674,66.503,64.622,64.377,58.859,66.465,59.928,63.109,62.455,68.743,65.648,55.704,61.882,57.887,61.146,54.296,57.049,60.612,64.008,63.763,57.555,61.182,56.752,61.405,55.128,59.36,56.819,64.925,59.313,54.224,58.332,53.834,68.348,81.092,74.152,79.103,78.711,79.367,76.893,68.16,79.772,72.134,75.576,76.117,82.345,80.313,63.975,73.524,68.404,66.971,64.494,67.722,67.401,65.506,65.7,60.011,67.753,61.517,65.061,64.605,70.337,66.922,57.235,63.427,59.001,69.448,74.542,74.729,80.462,73.641,64.181,78.138,70.29,73.429,77.131,79.323,80.674,58.394,71.144,66.895,77.346,75.222,69.424,72.957,67.32,74.454,67.761,70.52,68.3,77.981,71.602,66.075,69.75,64.516,80.13,74.821,77.569,71.661,79.377,72.004,74.424,72.442,82.901,76.617,69.426,73.629,68.736,75.226,76.889,69.654,77.853,70.232,75.131,72.537,81.754,76.827,65.748,73.045,67.38,73.241,64.049,76.573,68.45,73.004,74.317,78.266,78.798,58.252,70.068,65.803,67.575,76.036,68.109,72.422,71.143,79.751,74.559,64.813,71.212,65.701,68.667,62.014,65.24,63.229,72.073,65.951,61.056,64.53,59.946,71.315,74.215,74.497,81.494,77.931,65.432,72.952,68.035,67.453,66.958,73.437,70.634,59.729,65.6,61.422,70.256,77.351,74.123,61.452,69.455,64.153,76.332,75.139,58.682,68.602,64.43,79.963,69.135,75.979,70.243,60.756,71.615,67.024,61.989,57.02,63.085,0
49,52,62,31,23,47,38,57,10,59,84,45,16,25,27,48,65,29,24,61,421.98,327.06,494.15,461.48,582.26,389.26,381.05,389.46,509.1,372.95,342.11,491.64,539,411.88,488.96,417.48,496.15,372.9,468.67,458.28,62.041,64.567,83.712,61.433,79.589,69.709,87.745,83.763,58.305,83.176,62.679,95.223,61.2,80.712,77.052,81.674,77.122,63.245,62.617,61.467,69.566,59.384,64.606,64.504,72.498,71.323,54.932,70.522,60.45,75.09,59.992,68.831,66.768,69.919,67.522,58.406,60.848,61.154,68.526,58.978,61.529,65.936,73.539,72.593,51.875,72.046,62.618,73.689,59.379,69.648,65.536,70.555,66.276,61.083,60.622,59.992,69.874,79.923,74.045,81.21,80.773,66.936,81.284,66.965,88.516,67.655,80.765,79.51,81.552,80.119,64.176,71.116,71.437,66.458,63.493,69.182,68.527,57.17,68.896,58.852,73.566,57.802,68.395,67.313,69.261,67.135,56.897,61.327,60.915,67.825,73.864,74.219,66.783,75.029,60.264,84.273,62.017,75.958,76.618,76.305,76.448,56.318,67.265,68.107,76.996,75.483,57.336,75.579,64.986,78.839,63.159,73.556,70.443,74.818,71.285,63.854,64.847,64.189,84.405,62.458,84.08,72.849,87.522,70.92,80.741,77.192,82.777,78.693,71.436,71.198,70.909,62.09,82.798,70.491,87.129,69.51,80.752,77.383,81.646,78.197,68.306,70.386,70.191,62.884,51.773,70.156,52.21,63.903,64.701,64.25,64.061,48.336,57.101,58.207,70.36,86.866,68.486,80.87,77.52,81.989,78.277,68.447,70.854,70.22,71.535,58.767,67.607,63.892,69.332,64.803,61.764,60.033,59.213,72.852,85.929,84.471,86.789,85.249,68.295,75.553,75.975,66.53,64.635,67.713,65.667,58.53,58.94,58.804,77.326,80.463,77.57,64.991,69.827,69.496,77.767,76.37,60.742,68.191,68.601,78.419,67.066,70.781,70.423,62.174,68.432,68.746,58.154,56.46,61.752,0
48,50,58,30,22,48,43,56,13,68,87,42,14,24,30,45,61,28,21,55,423.46,309.22,492.5,402.13,565.59,435.23,376.37,373.54,469.15,384.69,351.47,483.38,543.43,422.08,476.8,435.53,512.21,362.86,440.62,426.49,58.605,68.423,89.646,65.632,85.536,64.893,84.861,88.327,50.991,79.589,60.969,81.174,57.604,83.482,77.742,79.388,78.789,63.854,59.795,61.204,69.803,60.051,65.812,60.571,69.006,70.164,52.865,66.781,58.339,67.941,55.992,68.009,65.338,66.903,66.234,56.596,58.04,57.913,72.344,65.027,65.723,64.121,74.719,77.084,54.936,72.029,63.853,71.107,58.764,72.468,68.039,70.673,68.248,62.861,62.073,60.892,72.695,85.823,74.925,81.863,84.181,65.774,82.599,68.559,84.256,67.663,85.068,82.49,83.071,83.697,65.656,70.216,70.135,68.338,64.263,71.892,73.356,56.214,70.577,62.04,70.75,59.223,71.865,68.817,70.798,68.651,61.917,61.934,60.983,70.626,74.772,77.102,63.229,77.052,62.923,79.985,63.617,80.582,79.842,78.969,80.521,58.964,66.104,66.735,72.062,73.341,56.693,71.179,61.183,71.858,59.101,72.527,69.725,71.381,70.383,60.173,61.491,61.058,85.119,62.057,80.398,71.102,80.261,66.887,80.534,75.868,79.428,77.33,70.669,69.219,68.115,62.878,82.391,71.853,82.229,67.496,83.553,78.688,80.952,79.394,70.043,70.493,69.265,61.82,52.955,62.516,51.292,63.509,61.655,62.468,61.842,51.848,53.713,53.766,68.005,79.236,64.321,80.657,76.686,78.839,77.307,66.567,67.918,66.965,67.479,56.485,68.239,64.291,67.43,64.894,60.844,59.259,58.35,66.325,81.183,78.295,79.501,79.372,65.533,68.32,67.781,65.436,63.19,64.806,64.342,56.727,56.57,55.907,79.451,80.484,79.664,65.828,69.03,68.35,77.406,77.469,61.34,66.016,66.067,78.065,65.779,67.964,67.479,62.211,66.294,66.308,58.862,56.984,58.476,0
48,48,55,30,21,44,42,62,12,72,84,38,14,23,29,50,63,26,22,48,377.29,285.12,502.82,445.53,590.43,416.41,391.33,386,504,340.15,328.45,457.26,598.36,479.7,516.69,426.62,477.89,388.08,437.05,477.38,64.937,61.211,91.55,59.564,87.223,62.602,77.205,78.49,62.417,68.576,61.922,99.731,63.136,71.785,65.107,71.824,75.578,69.817,77.829,62.011,70.611,59.01,64.261,61.824,69.912,69.397,57.217,65.606,62.68,76.244,57.098,64.659,60.252,67.177,66.596,65.39,69.413,66.058,67.756,57.119,60.95,59.855,67.107,67.522,54.711,64.105,61.275,73.347,53.91,62.295,57.591,64.921,63.793,63.123,67.02,63.354,70.953,87.928,73.722,78.583,81.548,74.079,74.08,68.438,94.147,74.829,80.004,76.09,78.129,82.53,69.897,81.608,80.529,66.967,59.884,65.357,65,57.451,61.792,57.638,73.161,57.629,62.883,60.026,63.563,65.785,60.42,66.152,64.165,68.956,71.891,75.341,71.802,67.689,61.703,88.597,72.676,75.838,73.555,72.451,78.661,62.28,75.872,76.129,67.616,68.689,59.559,64.065,60.343,77.373,60.272,65.923,62.302,66.368,67.854,62.106,68.936,66.777,75.711,63.182,71.675,68.033,83.917,63.148,70.836,66.07,73.515,73.585,71.786,76.132,72.533,66.44,72.051,67.824,86.991,65.346,73.643,68.482,74.35,75.071,69.237,77.068,74.408,59.989,55.372,75.781,60.339,64.998,62.31,63.17,66.919,55.722,65.715,65.621,64.419,79.129,59.122,67.224,62.777,69.351,69.283,67.193,71.863,68.465,73.932,54.701,62.749,57.978,65.557,64.424,64.019,67.525,63.876,76.45,83.794,78.234,82.902,85.535,75.864,86.647,84.187,65.045,62.592,63.065,67.224,55.64,65.797,65.604,66.942,70.192,72.856,63.864,73.246,71.494,65.89,69.356,58.973,68.806,67.922,72.419,67.865,74.329,71.408,66.409,75.456,73.789,70.419,65.717,74.43,0
